"","gene_id","gene_name","seq_name","gene_biotype","description"
"32830","ENSDARG00000110911","b3glctb","CHR_ALT_CTG10_2_6","protein_coding","beta 3-glucosyltransferase b [Source:ZFIN;Acc:ZDB-GENE-091204-128]"
"32831","ENSDARG00000111441","waif2","CHR_ALT_CTG10_2_7","protein_coding","Wnt-activated inhibitory factor 2 [Source:ZFIN;Acc:ZDB-GENE-120209-3]"
"32832","ENSDARG00000115839","or41a2","CHR_ALT_CTG10_2_7","protein_coding","odorant receptor, family 41, subfamily A, member 2 [Source:ZFIN;Acc:ZDB-GENE-070806-66]"
"32833","ENSDARG00000115936","or41a1","CHR_ALT_CTG10_2_7","protein_coding","odorant receptor, family 41, subfamily A, member 1 [Source:ZFIN;Acc:ZDB-GENE-070806-65]"
"32834","ENSDARG00000109229","or41a3","CHR_ALT_CTG10_2_7","protein_coding","odorant receptor, family 41, subfamily A, member 3 [Source:ZFIN;Acc:ZDB-GENE-070804-4]"
"32835","ENSDARG00000109730","coa4","CHR_ALT_CTG10_2_7","protein_coding","cytochrome c oxidase assembly factor 4 homolog [Source:ZFIN;Acc:ZDB-GENE-141216-219]"
"32836","ENSDARG00000111913","or80a10","CHR_ALT_CTG10_2_7","protein_coding","odorant receptor, family 80, subfamily A, member 10 [Source:ZFIN;Acc:ZDB-GENE-070806-62]"
"32837","ENSDARG00000114773","or80a5","CHR_ALT_CTG10_2_7","protein_coding","odorant receptor, family 80, subfamily A, member 5 [Source:ZFIN;Acc:ZDB-GENE-070804-3]"
"32838","ENSDARG00000112807","or80a3","CHR_ALT_CTG10_2_7","protein_coding","odorant receptor, family 80, subfamily A, member 3 [Source:ZFIN;Acc:ZDB-GENE-070806-59]"
"32839","ENSDARG00000110904","or80a9","CHR_ALT_CTG10_2_7","protein_coding","odorant receptor, family 80, subfamily A, member 9 [Source:ZFIN;Acc:ZDB-GENE-070806-58]"
"32840","ENSDARG00000113023","or80a13","CHR_ALT_CTG10_2_7","protein_coding","odorant receptor, family 80, subfamily A, member 13 [Source:ZFIN;Acc:ZDB-GENE-070804-2]"
"32841","ENSDARG00000114553","or30bv1","CHR_ALT_CTG10_2_7","protein_coding","odorant receptor, family 30, subfamily BV, member 1 [Source:ZFIN;Acc:ZDB-GENE-070806-54]"
"32842","ENSDARG00000113060","or30bu2","CHR_ALT_CTG10_2_7","protein_coding","odorant receptor, family 30, subfamily BU, member 2 [Source:ZFIN;Acc:ZDB-GENE-990415-191]"
"32843","ENSDARG00000110025","","CHR_ALT_CTG10_2_8","protein_coding","NULL"
"32844","ENSDARG00000113055","bhlha9","CHR_ALT_CTG10_2_8","protein_coding","basic helix-loop-helix family, member a9 [Source:NCBI gene (formerly Entrezgene);Acc:323481]"
"32845","ENSDARG00000116154","","CHR_ALT_CTG10_2_8","protein_coding","NULL"
"32846","ENSDARG00000115026","ccdc3b","CHR_ALT_CTG11_1_1","protein_coding","coiled-coil domain containing 3b [Source:ZFIN;Acc:ZDB-GENE-050522-184]"
"32847","ENSDARG00000115239","","CHR_ALT_CTG11_1_1","protein_coding","NULL"
"32848","ENSDARG00000112490","","CHR_ALT_CTG11_1_1","protein_coding","NULL"
"32849","ENSDARG00000114302","","CHR_ALT_CTG11_1_1","protein_coding","NULL"
"32850","ENSDARG00000111025","kbtbd8","CHR_ALT_CTG11_1_10","protein_coding","kelch repeat and BTB (POZ) domain containing 8 [Source:ZFIN;Acc:ZDB-GENE-030114-8]"
"32851","ENSDARG00000115777","","CHR_ALT_CTG11_1_10","protein_coding","NULL"
"32852","ENSDARG00000112763","","CHR_ALT_CTG11_1_12","protein_coding","NULL"
"32853","ENSDARG00000113234","","CHR_ALT_CTG11_1_12","protein_coding","NULL"
"32854","ENSDARG00000115072","","CHR_ALT_CTG11_1_13","protein_coding","NULL"
"32855","ENSDARG00000115697","tmf1","CHR_ALT_CTG11_1_13","protein_coding","TATA element modulatory factor 1 [Source:ZFIN;Acc:ZDB-GENE-040801-25]"
"32856","ENSDARG00000116639","uba3","CHR_ALT_CTG11_1_13","protein_coding","ubiquitin-like modifier activating enzyme 3 [Source:ZFIN;Acc:ZDB-GENE-040426-2825]"
"32857","ENSDARG00000117198","cishb","CHR_ALT_CTG11_1_13","protein_coding","cytokine inducible SH2-containing protein b [Source:ZFIN;Acc:ZDB-GENE-080204-120]"
"32858","ENSDARG00000112161","twf2b","CHR_ALT_CTG11_1_13","protein_coding","twinfilin actin-binding protein 2b [Source:ZFIN;Acc:ZDB-GENE-050522-238]"
"32859","ENSDARG00000112436","rpusd4","CHR_ALT_CTG11_1_13","protein_coding","RNA pseudouridine synthase D4 [Source:NCBI gene (formerly Entrezgene);Acc:445101]"
"32860","ENSDARG00000111720","qrich1","CHR_ALT_CTG11_1_13","protein_coding","glutamine-rich 1 [Source:ZFIN;Acc:ZDB-GENE-030131-8204]"
"32861","ENSDARG00000113429","","CHR_ALT_CTG11_1_14","protein_coding","NULL"
"32862","ENSDARG00000111368","","CHR_ALT_CTG11_1_14","protein_coding","NULL"
"32863","ENSDARG00000113414","zgc:173545","CHR_ALT_CTG11_1_14","protein_coding","zgc:173545 [Source:ZFIN;Acc:ZDB-GENE-080215-6]"
"32864","ENSDARG00000113097","","CHR_ALT_CTG11_1_14","protein_coding","NULL"
"32865","ENSDARG00000114170","","CHR_ALT_CTG11_1_14","protein_coding","NULL"
"32866","ENSDARG00000115406","","CHR_ALT_CTG11_1_14","protein_coding","NULL"
"32867","ENSDARG00000114655","tmcc1b","CHR_ALT_CTG11_1_14","protein_coding","transmembrane and coiled-coil domain family 1b [Source:ZFIN;Acc:ZDB-GENE-061013-154]"
"32868","ENSDARG00000115331","mustn1b","CHR_ALT_CTG11_1_14","protein_coding","musculoskeletal, embryonic nuclear protein 1b [Source:ZFIN;Acc:ZDB-GENE-111129-2]"
"32869","ENSDARG00000112099","stimate","CHR_ALT_CTG11_1_14","protein_coding","STIM activating enhance [Source:ZFIN;Acc:ZDB-GENE-040426-1198]"
"32870","ENSDARG00000044915","","CHR_ALT_CTG11_1_14","protein_coding","NULL"
"32871","ENSDARG00000112442","","CHR_ALT_CTG11_1_14","protein_coding","NULL"
"32872","ENSDARG00000110870","cdh4","CHR_ALT_CTG11_1_16","protein_coding","cadherin 4, type 1, R-cadherin (retinal) [Source:ZFIN;Acc:ZDB-GENE-991207-1]"
"32873","ENSDARG00000116786","mapkapk2a","CHR_ALT_CTG11_1_17","protein_coding","MAPK activated protein kinase 2a [Source:ZFIN;Acc:ZDB-GENE-030131-5532]"
"32874","ENSDARG00000115625","dyrk3","CHR_ALT_CTG11_1_17","protein_coding","dual specificity tyrosine phosphorylation regulated kinase 3 [Source:ZFIN;Acc:ZDB-GENE-080219-31]"
"32875","ENSDARG00000109496","","CHR_ALT_CTG11_1_17","protein_coding","NULL"
"32876","ENSDARG00000111682","ikbke","CHR_ALT_CTG11_1_17","protein_coding","inhibitor of nuclear factor kappa B kinase subunit epsilon [Source:ZFIN;Acc:ZDB-GENE-040718-251]"
"32877","ENSDARG00000113724","","CHR_ALT_CTG11_1_17","protein_coding","NULL"
"32878","ENSDARG00000109524","nfasca","CHR_ALT_CTG11_1_19","protein_coding","neurofascin homolog (chicken) a [Source:ZFIN;Acc:ZDB-GENE-080229-6]"
"32879","ENSDARG00000110222","cntn2","CHR_ALT_CTG11_1_19","protein_coding","contactin 2 [Source:ZFIN;Acc:ZDB-GENE-990630-12]"
"32880","ENSDARG00000112064","","CHR_ALT_CTG11_1_2","protein_coding","NULL"
"32881","ENSDARG00000111455","ndufs7","CHR_ALT_CTG11_1_2","protein_coding","NADH:ubiquinone oxidoreductase core subunit S7 [Source:ZFIN;Acc:ZDB-GENE-041111-261]"
"32882","ENSDARG00000109945","gamt","CHR_ALT_CTG11_1_2","protein_coding","guanidinoacetate N-methyltransferase [Source:ZFIN;Acc:ZDB-GENE-051030-97]"
"32883","ENSDARG00000114578","dazap1","CHR_ALT_CTG11_1_2","protein_coding","DAZ associated protein 1 [Source:ZFIN;Acc:ZDB-GENE-070212-1]"
"32884","ENSDARG00000110979","rps15","CHR_ALT_CTG11_1_2","protein_coding","ribosomal protein S15 [Source:ZFIN;Acc:ZDB-GENE-030131-9092]"
"32885","ENSDARG00000111960","","CHR_ALT_CTG11_1_2","protein_coding","NULL"
"32886","ENSDARG00000109308","dda1","CHR_ALT_CTG11_1_2","protein_coding","DET1 and DDB1 associated 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2137]"
"32887","ENSDARG00000112701","","CHR_ALT_CTG11_1_2","protein_coding","NULL"
"32888","ENSDARG00000111427","gtpbp3","CHR_ALT_CTG11_1_2","protein_coding","GTP binding protein 3, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-050522-335]"
"32889","ENSDARG00000116150","plvapb","CHR_ALT_CTG11_1_2","protein_coding","plasmalemma vesicle associated protein b [Source:ZFIN;Acc:ZDB-GENE-060616-96]"
"32890","ENSDARG00000113455","","CHR_ALT_CTG11_1_20","protein_coding","NULL"
"32891","ENSDARG00000112151","","CHR_ALT_CTG11_1_20","protein_coding","NULL"
"32892","ENSDARG00000111169","","CHR_ALT_CTG11_1_20","protein_coding","NULL"
"32893","ENSDARG00000112293","inavab","CHR_ALT_CTG11_1_20","protein_coding","innate immunity activator b [Source:ZFIN;Acc:ZDB-GENE-061103-190]"
"32894","ENSDARG00000110262","rnpep","CHR_ALT_CTG11_1_20","protein_coding","arginyl aminopeptidase (aminopeptidase B) [Source:ZFIN;Acc:ZDB-GENE-040718-241]"
"32895","ENSDARG00000112062","cyb5r1","CHR_ALT_CTG11_1_20","protein_coding","cytochrome b5 reductase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-8497]"
"32896","ENSDARG00000113136","adipor1a","CHR_ALT_CTG11_1_20","protein_coding","adiponectin receptor 1a [Source:ZFIN;Acc:ZDB-GENE-040718-169]"
"32897","ENSDARG00000114340","rabif","CHR_ALT_CTG11_1_21","protein_coding","RAB interacting factor [Source:ZFIN;Acc:ZDB-GENE-040718-216]"
"32898","ENSDARG00000111539","kdm5ba","CHR_ALT_CTG11_1_21","protein_coding","lysine demethylase 5Ba [Source:ZFIN;Acc:ZDB-GENE-030131-5379]"
"32899","ENSDARG00000113327","ipo9","CHR_ALT_CTG11_1_21","protein_coding","importin 9 [Source:ZFIN;Acc:ZDB-GENE-040426-2953]"
"32900","ENSDARG00000112041","shisa4","CHR_ALT_CTG11_1_21","protein_coding","shisa family member 4 [Source:ZFIN;Acc:ZDB-GENE-050417-419]"
"32901","ENSDARG00000114850","","CHR_ALT_CTG11_1_21","protein_coding","NULL"
"32902","ENSDARG00000115486","timm17a","CHR_ALT_CTG11_1_21","protein_coding","translocase of inner mitochondrial membrane 17 homolog A (yeast) [Source:ZFIN;Acc:ZDB-GENE-031030-6]"
"32903","ENSDARG00000113259","sulf2a","CHR_ALT_CTG11_1_21","protein_coding","sulfatase 2a [Source:ZFIN;Acc:ZDB-GENE-040426-759]"
"32904","ENSDARG00000115497","arhgap46a","CHR_ALT_CTG11_1_21","protein_coding","Rho GTPase activating protein 46a [Source:ZFIN;Acc:ZDB-GENE-041114-4]"
"32905","ENSDARG00000099120","mafbb","CHR_ALT_CTG11_1_22","protein_coding","v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog Bb [Source:ZFIN;Acc:ZDB-GENE-010605-4]"
"32906","ENSDARG00000115617","adnpa","CHR_ALT_CTG11_1_22","protein_coding","activity-dependent neuroprotector homeobox a [Source:NCBI gene (formerly Entrezgene);Acc:564637]"
"32907","ENSDARG00000117116","gata1a","CHR_ALT_CTG11_1_22","protein_coding","GATA binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-980526-268]"
"32908","ENSDARG00000113692","si:dkey-13a21.4","CHR_ALT_CTG11_1_22","protein_coding","si:dkey-13a21.4 [Source:ZFIN;Acc:ZDB-GENE-040724-163]"
"32909","ENSDARG00000111404","hcfc1a","CHR_ALT_CTG11_1_22","protein_coding","host cell factor C1a [Source:ZFIN;Acc:ZDB-GENE-030912-10]"
"32910","ENSDARG00000115330","opn1sw2","CHR_ALT_CTG11_1_22","protein_coding","opsin 1 (cone pigments), short-wave-sensitive 2 [Source:ZFIN;Acc:ZDB-GENE-990604-40]"
"32911","ENSDARG00000115464","opn1lw1","CHR_ALT_CTG11_1_22","protein_coding","opsin 1 (cone pigments), long-wave-sensitive, 1 [Source:ZFIN;Acc:ZDB-GENE-990604-41]"
"32912","ENSDARG00000115709","opn1lw2","CHR_ALT_CTG11_1_22","protein_coding","opsin 1 (cone pigments), long-wave-sensitive, 2 [Source:ZFIN;Acc:ZDB-GENE-040718-141]"
"32913","ENSDARG00000109309","gnl3l","CHR_ALT_CTG11_1_22","protein_coding","G protein nucleolar 3 like [Source:ZFIN;Acc:ZDB-GENE-040723-1]"
"32914","ENSDARG00000111231","tfe3b","CHR_ALT_CTG11_1_22","protein_coding","transcription factor binding to IGHM enhancer 3b [Source:ZFIN;Acc:ZDB-GENE-010919-3]"
"32915","ENSDARG00000111907","cxxc1b","CHR_ALT_CTG11_1_22","protein_coding","CXXC finger protein 1b [Source:ZFIN;Acc:ZDB-GENE-030728-4]"
"32916","ENSDARG00000110318","mbd1b","CHR_ALT_CTG11_1_22","protein_coding","methyl-CpG binding domain protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-6318]"
"32917","ENSDARG00000114382","ccdc120b","CHR_ALT_CTG11_1_22","protein_coding","coiled-coil domain containing 120b [Source:ZFIN;Acc:ZDB-GENE-061027-93]"
"32918","ENSDARG00000111678","comtb","CHR_ALT_CTG11_1_22","protein_coding","catechol-O-methyltransferase b [Source:ZFIN;Acc:ZDB-GENE-040724-164]"
"32919","ENSDARG00000117152","grm6b","CHR_ALT_CTG11_1_22","protein_coding","glutamate receptor, metabotropic 6b [Source:ZFIN;Acc:ZDB-GENE-021120-2]"
"32920","ENSDARG00000114052","otud5b","CHR_ALT_CTG11_1_22","protein_coding","OTU deubiquitinase 5b [Source:ZFIN;Acc:ZDB-GENE-040801-50]"
"32921","ENSDARG00000115360","","CHR_ALT_CTG11_1_22","protein_coding","NULL"
"32922","ENSDARG00000110187","","CHR_ALT_CTG11_1_22","protein_coding","NULL"
"32923","ENSDARG00000116409","","CHR_ALT_CTG11_1_22","protein_coding","NULL"
"32924","ENSDARG00000110896","","CHR_ALT_CTG11_1_22","protein_coding","NULL"
"32925","ENSDARG00000110078","chchd4a","CHR_ALT_CTG11_1_23","protein_coding","coiled-coil-helix-coiled-coil-helix domain containing 4a [Source:ZFIN;Acc:ZDB-GENE-040801-46]"
"32926","ENSDARG00000112018","slc38a3a","CHR_ALT_CTG11_1_23","protein_coding","solute carrier family 38 member 3a [Source:ZFIN;Acc:ZDB-GENE-070615-25]"
"32927","ENSDARG00000116535","","CHR_ALT_CTG11_1_24","protein_coding","NULL"
"32928","ENSDARG00000117013","camkvb","CHR_ALT_CTG11_1_24","protein_coding","CaM kinase-like vesicle-associated b [Source:NCBI gene (formerly Entrezgene);Acc:393422]"
"32929","ENSDARG00000109345","","CHR_ALT_CTG11_1_24","protein_coding","NULL"
"32930","ENSDARG00000114736","gpx1a","CHR_ALT_CTG11_1_25","protein_coding","glutathione peroxidase 1a [Source:ZFIN;Acc:ZDB-GENE-030410-1]"
"32931","ENSDARG00000113505","grm2b","CHR_ALT_CTG11_1_25","protein_coding","glutamate receptor, metabotropic 2b [Source:ZFIN;Acc:ZDB-GENE-060201-5]"
"32932","ENSDARG00000112140","rrp9","CHR_ALT_CTG11_1_25","protein_coding","ribosomal RNA processing 9, U3 small nucleolar RNA binding protein [Source:ZFIN;Acc:ZDB-GENE-060427-1]"
"32933","ENSDARG00000111414","cav4a","CHR_ALT_CTG11_1_25","protein_coding","caveolin 4a [Source:ZFIN;Acc:ZDB-GENE-080204-67]"
"32934","ENSDARG00000114231","nfya","CHR_ALT_CTG11_1_25","protein_coding","nuclear transcription factor Y, alpha [Source:ZFIN;Acc:ZDB-GENE-010501-1]"
"32935","ENSDARG00000117178","sort1a","CHR_ALT_CTG11_1_25","protein_coding","sortilin 1a [Source:NCBI gene (formerly Entrezgene);Acc:406511]"
"32936","ENSDARG00000116794","psma5","CHR_ALT_CTG11_1_25","protein_coding","proteasome 20S subunit alpha 5 [Source:ZFIN;Acc:ZDB-GENE-040625-96]"
"32937","ENSDARG00000115972","sypl2a","CHR_ALT_CTG11_1_25","protein_coding","synaptophysin-like 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1434]"
"32938","ENSDARG00000116622","atxn7l2a","CHR_ALT_CTG11_1_25","protein_coding","ataxin 7-like 2a [Source:ZFIN;Acc:ZDB-GENE-060519-13]"
"32939","ENSDARG00000114150","cyb561d1","CHR_ALT_CTG11_1_25","protein_coding","cytochrome b561 family, member D1 [Source:ZFIN;Acc:ZDB-GENE-040912-157]"
"32940","ENSDARG00000112638","","CHR_ALT_CTG11_1_26","protein_coding","NULL"
"32941","ENSDARG00000110347","etnk2","CHR_ALT_CTG11_1_26","protein_coding","ethanolamine kinase 2 [Source:ZFIN;Acc:ZDB-GENE-050913-135]"
"32942","ENSDARG00000109784","","CHR_ALT_CTG11_1_26","protein_coding","NULL"
"32943","ENSDARG00000114707","slc41a1","CHR_ALT_CTG11_1_26","protein_coding","solute carrier family 41 member 1 [Source:NCBI gene (formerly Entrezgene);Acc:325975]"
"32944","ENSDARG00000114788","","CHR_ALT_CTG11_1_26","protein_coding","NULL"
"32945","ENSDARG00000115452","mrps16","CHR_ALT_CTG11_1_27","protein_coding","mitochondrial ribosomal protein S16 [Source:ZFIN;Acc:ZDB-GENE-041010-123]"
"32946","ENSDARG00000111233","pax7a","CHR_ALT_CTG11_1_27","protein_coding","paired box 7a [Source:ZFIN;Acc:ZDB-GENE-990415-201]"
"32947","ENSDARG00000110411","krt98","CHR_ALT_CTG11_1_3","protein_coding","keratin 98 [Source:ZFIN;Acc:ZDB-GENE-070822-8]"
"32948","ENSDARG00000111896","krt15","CHR_ALT_CTG11_1_3","protein_coding","keratin 15 [Source:ZFIN;Acc:ZDB-GENE-040426-2931]"
"32949","ENSDARG00000109676","krt99","CHR_ALT_CTG11_1_3","protein_coding","keratin 99 [Source:ZFIN;Acc:ZDB-GENE-050417-50]"
"32950","ENSDARG00000112777","jupa","CHR_ALT_CTG11_1_3","protein_coding","junction plakoglobin a [Source:ZFIN;Acc:ZDB-GENE-991207-22]"
"32951","ENSDARG00000109602","cdc6","CHR_ALT_CTG11_1_3","protein_coding","cell division cycle 6 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-050506-131]"
"32952","ENSDARG00000115767","mrpl45","CHR_ALT_CTG11_1_30","protein_coding","mitochondrial ribosomal protein L45 [Source:ZFIN;Acc:ZDB-GENE-040426-1041]"
"32953","ENSDARG00000116096","npepps","CHR_ALT_CTG11_1_30","protein_coding","aminopeptidase puromycin sensitive [Source:ZFIN;Acc:ZDB-GENE-060524-3]"
"32954","ENSDARG00000112655","krt95","CHR_ALT_CTG11_1_30","protein_coding","keratin 95 [Source:ZFIN;Acc:ZDB-GENE-040718-88]"
"32955","ENSDARG00000111811","","CHR_ALT_CTG11_1_30","protein_coding","NULL"
"32956","ENSDARG00000114982","","CHR_ALT_CTG11_1_30","protein_coding","NULL"
"32957","ENSDARG00000114881","","CHR_ALT_CTG11_1_30","protein_coding","NULL"
"32958","ENSDARG00000114007","","CHR_ALT_CTG11_1_30","protein_coding","NULL"
"32963","ENSDARG00000115396","","CHR_ALT_CTG11_1_30","protein_coding","NULL"
"32964","ENSDARG00000111272","","CHR_ALT_CTG11_1_30","protein_coding","NULL"
"32969","ENSDARG00000114811","","CHR_ALT_CTG11_1_30","protein_coding","NULL"
"32970","ENSDARG00000116905","","CHR_ALT_CTG11_1_30","protein_coding","NULL"
"32975","ENSDARG00000110469","","CHR_ALT_CTG11_1_30","protein_coding","NULL"
"32976","ENSDARG00000115459","","CHR_ALT_CTG11_1_30","protein_coding","NULL"
"32977","ENSDARG00000112498","","CHR_ALT_CTG11_1_30","protein_coding","NULL"
"32978","ENSDARG00000114040","","CHR_ALT_CTG11_1_30","protein_coding","NULL"
"32979","ENSDARG00000111304","","CHR_ALT_CTG11_1_30","protein_coding","NULL"
"32980","ENSDARG00000116314","","CHR_ALT_CTG11_1_30","protein_coding","NULL"
"32981","ENSDARG00000112153","","CHR_ALT_CTG11_1_30","protein_coding","NULL"
"32982","ENSDARG00000111885","","CHR_ALT_CTG11_1_4","protein_coding","NULL"
"32983","ENSDARG00000116103","zgc:64002","CHR_ALT_CTG11_1_4","protein_coding","zgc:64002 [Source:ZFIN;Acc:ZDB-GENE-040426-1329]"
"32984","ENSDARG00000115477","sp2","CHR_ALT_CTG11_1_4","protein_coding","sp2 transcription factor [Source:ZFIN;Acc:ZDB-GENE-080410-1]"
"32985","ENSDARG00000115097","socs7","CHR_ALT_CTG11_1_4","protein_coding","suppressor of cytokine signaling 7 [Source:ZFIN;Acc:ZDB-GENE-080204-125]"
"32986","ENSDARG00000112790","","CHR_ALT_CTG11_1_5","protein_coding","NULL"
"32987","ENSDARG00000112590","","CHR_ALT_CTG11_1_5","protein_coding","NULL"
"32988","ENSDARG00000113390","","CHR_ALT_CTG11_1_5","protein_coding","NULL"
"32992","ENSDARG00000109537","","CHR_ALT_CTG11_1_5","protein_coding","NULL"
"32993","ENSDARG00000113212","","CHR_ALT_CTG11_1_5","protein_coding","zgc:174357 [Source:NCBI gene (formerly Entrezgene);Acc:100004662]"
"32994","ENSDARG00000116309","med16","CHR_ALT_CTG11_1_6","protein_coding","mediator complex subunit 16 [Source:ZFIN;Acc:ZDB-GENE-090306-4]"
"32995","ENSDARG00000112057","","CHR_ALT_CTG11_1_6","protein_coding","NULL"
"32996","ENSDARG00000115356","palm1a","CHR_ALT_CTG11_1_6","protein_coding","paralemmin 1a [Source:ZFIN;Acc:ZDB-GENE-050417-409]"
"32997","ENSDARG00000115714","ptbp1b","CHR_ALT_CTG11_1_6","protein_coding","polypyrimidine tract binding protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-9796]"
"32998","ENSDARG00000112093","","CHR_ALT_CTG11_1_7","protein_coding","NULL"
"32999","ENSDARG00000115622","","CHR_ALT_CTG11_1_7","protein_coding","NULL"
"33000","ENSDARG00000111551","ghrh","CHR_ALT_CTG11_1_8","protein_coding","growth hormone releasing hormone [Source:ZFIN;Acc:ZDB-GENE-070426-1]"
"33001","ENSDARG00000112362","cdk5rap1","CHR_ALT_CTG11_1_8","protein_coding","CDK5 regulatory subunit associated protein 1 [Source:ZFIN;Acc:ZDB-GENE-070424-90]"
"33002","ENSDARG00000112387","rap1ab","CHR_ALT_CTG11_1_9","protein_coding","RAP1A, member of RAS oncogene family b [Source:ZFIN;Acc:ZDB-GENE-040426-2738]"
"33003","ENSDARG00000114951","","CHR_ALT_CTG11_1_9","protein_coding","NULL"
"33004","ENSDARG00000111676","draxina","CHR_ALT_CTG11_1_9","protein_coding","dorsal inhibitory axon guidance protein a [Source:ZFIN;Acc:ZDB-GENE-050913-20]"
"33005","ENSDARG00000110289","zgc:173544","CHR_ALT_CTG11_1_9","protein_coding","zgc:173544 [Source:ZFIN;Acc:ZDB-GENE-030131-6229]"
"33006","ENSDARG00000114680","agtrap","CHR_ALT_CTG11_1_9","protein_coding","angiotensin II receptor-associated protein [Source:ZFIN;Acc:ZDB-GENE-050309-11]"
"33007","ENSDARG00000114533","ctbs","CHR_ALT_CTG11_1_9","protein_coding","chitobiase, di-N-acetyl- [Source:ZFIN;Acc:ZDB-GENE-050522-422]"
"33008","ENSDARG00000115372","rpf1","CHR_ALT_CTG11_1_9","protein_coding","ribosome production factor 1 homolog [Source:NCBI gene (formerly Entrezgene);Acc:415250]"
"33009","ENSDARG00000116170","","CHR_ALT_CTG11_1_9","protein_coding","NULL"
"33010","ENSDARG00000115305","tada3l","CHR_ALT_CTG11_1_9","protein_coding","transcriptional adaptor 3 (NGG1 homolog, yeast)-like [Source:NCBI gene (formerly Entrezgene);Acc:334785]"
"33011","ENSDARG00000111784","hmces","CHR_ALT_CTG11_1_9","protein_coding","5-hydroxymethylcytosine binding, ES cell specific [Source:ZFIN;Acc:ZDB-GENE-070620-10]"
"33012","ENSDARG00000110814","rab7a","CHR_ALT_CTG11_1_9","protein_coding","RAB7a, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-040426-1352]"
"33013","ENSDARG00000110562","slc25a26","CHR_ALT_CTG11_1_9","protein_coding","solute carrier family 25 member 26 [Source:NCBI gene (formerly Entrezgene);Acc:560478]"
"33014","ENSDARG00000112300","","CHR_ALT_CTG11_2_1","protein_coding","NULL"
